n,name,gender
http://www.wikidata.org/entity/Q1320300,Onar,male
http://www.wikidata.org/entity/Q3868674,Musonio,male
http://www.wikidata.org/entity/Q3868783,Muziano,male
http://www.wikidata.org/entity/Q412582,Ajoy,male
http://www.wikidata.org/entity/Q411110,Aivars,male
http://www.wikidata.org/entity/Q2372965,Marcelo,male
http://www.wikidata.org/entity/Q1317086,Tas,male
http://www.wikidata.org/entity/Q3880540,Oberto,male
http://www.wikidata.org/entity/Q3880741,Oceano,male
http://www.wikidata.org/entity/Q3880582,Obizzo,male
http://www.wikidata.org/entity/Q417602,Akgün,male
http://www.wikidata.org/entity/Q418008,Akif,male
http://www.wikidata.org/entity/Q2382764,Sōichirō,male
http://www.wikidata.org/entity/Q2380934,Eelco,male
http://www.wikidata.org/entity/Q3874602,Nemo,male
http://www.wikidata.org/entity/Q3874205,Neemia,male
http://www.wikidata.org/entity/Q3874039,Nazzareno,male
http://www.wikidata.org/entity/Q265867,Darius,male
http://www.wikidata.org/entity/Q424496,Mukesh,male
http://www.wikidata.org/entity/Q423632,Aktürk,male
http://www.wikidata.org/entity/Q3862934,Moreno,male
http://www.wikidata.org/entity/Q3874620,Nemorino,male
http://www.wikidata.org/entity/Q3874738,Nereo,male
http://www.wikidata.org/entity/Q265409,Libor,male
http://www.wikidata.org/entity/Q263116,Micha,male
http://www.wikidata.org/entity/Q3881452,Olaf,male
http://www.wikidata.org/entity/Q3879066,Novembrino,male
http://www.wikidata.org/entity/Q3879068,Novenio,male
http://www.wikidata.org/entity/Q416744,Willy,male
http://www.wikidata.org/entity/Q3875934,Niceta,male
http://www.wikidata.org/entity/Q3874758,Nerio,male
http://www.wikidata.org/entity/Q1326129,Thaddeus,male
http://www.wikidata.org/entity/Q267401,Facundo,male
http://www.wikidata.org/entity/Q3881076,Ogden,male
http://www.wikidata.org/entity/Q3881213,Oglerio,male
http://www.wikidata.org/entity/Q2387848,Tage,male
http://www.wikidata.org/entity/Q266749,Placid,male
http://www.wikidata.org/entity/Q271370,Ælfwald,male
http://www.wikidata.org/entity/Q3881901,Olmo,male
http://www.wikidata.org/entity/Q3881887,Ollegario,male
http://www.wikidata.org/entity/Q3881752,Olinta,male
http://www.wikidata.org/entity/Q1321805,Titán,male
http://www.wikidata.org/entity/Q1321527,Eivydas,male
http://www.wikidata.org/entity/Q2392301,Tanel,male
http://www.wikidata.org/entity/Q2389005,Siebe,male
http://www.wikidata.org/entity/Q2389759,Takuya,male
http://www.wikidata.org/entity/Q1323496,Ekrem,male
http://www.wikidata.org/entity/Q429542,Pau,male
http://www.wikidata.org/entity/Q2391854,Tamás,male
http://www.wikidata.org/entity/Q2382603,Sırrı,male
http://www.wikidata.org/entity/Q272796,Çetin,male
http://www.wikidata.org/entity/Q272330,Çakar,male
http://www.wikidata.org/entity/Q419885,Bonifatius,male
http://www.wikidata.org/entity/Q419680,Akkan,male
http://www.wikidata.org/entity/Q2382795,Sōsuke,male
http://www.wikidata.org/entity/Q429025,Masahiro,male
http://www.wikidata.org/entity/Q3882283,Homobono,male
http://www.wikidata.org/entity/Q1321489,Ib,male
http://www.wikidata.org/entity/Q448671,Carmine,male
http://www.wikidata.org/entity/Q432161,Igor,male
http://www.wikidata.org/entity/Q444211,Altor,male
http://www.wikidata.org/entity/Q2388851,Taisto,male
http://www.wikidata.org/entity/Q3884112,Ophrah,male
http://www.wikidata.org/entity/Q1331846,Osama,male
http://www.wikidata.org/entity/Q3881656,Gwyn,male
http://www.wikidata.org/entity/Q6387191,Ken'ichirō,male
http://www.wikidata.org/entity/Q1328939,Elian,male
http://www.wikidata.org/entity/Q1329318,Eligijus,male
http://www.wikidata.org/entity/Q2394012,Tarcisio,male
http://www.wikidata.org/entity/Q2392320,Taner,male
http://www.wikidata.org/entity/Q430699,Eddie,male
http://www.wikidata.org/entity/Q430050,Lukyan,male
http://www.wikidata.org/entity/Q278835,Edward,male
http://www.wikidata.org/entity/Q273754,Éder,male
http://www.wikidata.org/entity/Q1335681,Emicho,male
http://www.wikidata.org/entity/Q1334234,Elvir,male
http://www.wikidata.org/entity/Q1334468,Elçi,male
http://www.wikidata.org/entity/Q1329662,Percy,male
http://www.wikidata.org/entity/Q3886306,Ortolano,male
http://www.wikidata.org/entity/Q3886146,Oronzo,male
http://www.wikidata.org/entity/Q6383642,Keiji,male
http://www.wikidata.org/entity/Q2397474,Tautvydas,male
http://www.wikidata.org/entity/Q2395947,Honorat,male
http://www.wikidata.org/entity/Q458843,Freddy,male
http://www.wikidata.org/entity/Q1339502,Emrah,male
http://www.wikidata.org/entity/Q3882697,Onesiforo,male
http://www.wikidata.org/entity/Q3882696,Onesto,male
http://www.wikidata.org/entity/Q3885521,Orentius,male
http://www.wikidata.org/entity/Q3886933,Ostiano,male
http://www.wikidata.org/entity/Q3886704,Ospizio,male
http://www.wikidata.org/entity/Q6398543,Keyur,male
http://www.wikidata.org/entity/Q2390237,Talha,male
http://www.wikidata.org/entity/Q1332974,Espen,male
http://www.wikidata.org/entity/Q2398859,Teber,male
http://www.wikidata.org/entity/Q2397784,Tayfun,male
http://www.wikidata.org/entity/Q2394333,Tarjei,male
http://www.wikidata.org/entity/Q451029,Salman,male
http://www.wikidata.org/entity/Q449599,Alvydas,male
http://www.wikidata.org/entity/Q463035,Douglas,male
http://www.wikidata.org/entity/Q2402968,Joël,male
http://www.wikidata.org/entity/Q454274,Amando,male
http://www.wikidata.org/entity/Q456870,Eik,male
http://www.wikidata.org/entity/Q1339605,Emrullah,male
http://www.wikidata.org/entity/Q3886508,Ozeasz,male
http://www.wikidata.org/entity/Q3887735,Owen,male
http://www.wikidata.org/entity/Q6392056,Kento,male
http://www.wikidata.org/entity/Q1343473,Eno,male
http://www.wikidata.org/entity/Q462601,Amenhotep,male
http://www.wikidata.org/entity/Q6383769,Keinosuke,male
http://www.wikidata.org/entity/Q6383879,Keisuke,male
http://www.wikidata.org/entity/Q6383869,Keishi,male
http://www.wikidata.org/entity/Q3885826,Origene,male
http://www.wikidata.org/entity/Q3885793,Oricolo,male
http://www.wikidata.org/entity/Q3885604,Orfeusz,male
http://www.wikidata.org/entity/Q6391541,Kensuke,male
http://www.wikidata.org/entity/Q6391980,Kenta,male
http://www.wikidata.org/entity/Q3887706,Ovidio,male
http://www.wikidata.org/entity/Q3887165,Octavian,male
http://www.wikidata.org/entity/Q2395736,Tato,male
http://www.wikidata.org/entity/Q2394815,Tarzisius,male
http://www.wikidata.org/entity/Q6389407,Kenkichi,male
http://www.wikidata.org/entity/Q6391361,Kensaku,male
http://www.wikidata.org/entity/Q1342982,Enguerrand,male
http://www.wikidata.org/entity/Q6400956,Khattab,male
http://www.wikidata.org/entity/Q6405993,Kihachirō,male
http://www.wikidata.org/entity/Q3887153,Ottato,male
http://www.wikidata.org/entity/Q3887048,Otello,male
http://www.wikidata.org/entity/Q6413884,Kinji,male
http://www.wikidata.org/entity/Q6413889,Kinjirō,male
http://www.wikidata.org/entity/Q6410287,Kin'ichi,male
http://www.wikidata.org/entity/Q3892802,Palmiro,male
http://www.wikidata.org/entity/Q6409760,Kimball,male
http://www.wikidata.org/entity/Q6406074,Kiichirō,male
http://www.wikidata.org/entity/Q462547,Kent,male
http://www.wikidata.org/entity/Q461796,Amelius,male
http://www.wikidata.org/entity/Q1338717,Emmett,male
http://www.wikidata.org/entity/Q1338595,Emmeram,male
http://www.wikidata.org/entity/Q1346825,Haukur,male
http://www.wikidata.org/entity/Q3888746,Padma,male
http://www.wikidata.org/entity/Q3888422,Pace,male
http://www.wikidata.org/entity/Q3888649,Pacifico,male
http://www.wikidata.org/entity/Q3888919,Pagano,male
http://www.wikidata.org/entity/Q2428812,Thor,male
http://www.wikidata.org/entity/Q3894860,Bryan,male
http://www.wikidata.org/entity/Q1342128,Engelmar,male
http://www.wikidata.org/entity/Q1342460,Vaclovas,male
http://www.wikidata.org/entity/Q1343668,Enric,male
http://www.wikidata.org/entity/Q3902988,Pierantonio,male
http://www.wikidata.org/entity/Q465790,Randolf,male
http://www.wikidata.org/entity/Q472066,Erling,male
http://www.wikidata.org/entity/Q6391995,Kentaro,male
http://www.wikidata.org/entity/Q6418996,Kiyohiko,male
http://www.wikidata.org/entity/Q6418993,Kiyohide,male
http://www.wikidata.org/entity/Q2432207,Mitis,male
http://www.wikidata.org/entity/Q3902975,Pierangelo,male
http://www.wikidata.org/entity/Q6415170,Kiril,male
http://www.wikidata.org/entity/Q6410185,Kimmo,male
http://www.wikidata.org/entity/Q1352593,Mladen,male
http://www.wikidata.org/entity/Q1349165,Takis,male
http://www.wikidata.org/entity/Q1352510,Yassine,male
http://www.wikidata.org/entity/Q2431278,Tiberiu,male
http://www.wikidata.org/entity/Q2412855,Sjoerd,male
http://www.wikidata.org/entity/Q3893148,Pandolfo,male
http://www.wikidata.org/entity/Q3898468,Peano,male
http://www.wikidata.org/entity/Q471788,Joseph,male
http://www.wikidata.org/entity/Q2435866,Tino,male
http://www.wikidata.org/entity/Q1349091,Erden,male
http://www.wikidata.org/entity/Q1348704,Erdal,male
http://www.wikidata.org/entity/Q1347875,Jurjen,male
http://www.wikidata.org/entity/Q6410145,Kimio,male
http://www.wikidata.org/entity/Q2433022,Tiit,male
http://www.wikidata.org/entity/Q2428907,Thorge,male
http://www.wikidata.org/entity/Q6444650,Kunihiko,male
http://www.wikidata.org/entity/Q2432571,Feike,male
http://www.wikidata.org/entity/Q3903022,Piergiorgio,male
http://www.wikidata.org/entity/Q473694,Børge,male
http://www.wikidata.org/entity/Q2410169,Zeke,male
http://www.wikidata.org/entity/Q6437723,Kristaps,male
http://www.wikidata.org/entity/Q480911,Absolon,male
http://www.wikidata.org/entity/Q479963,Abelárd,male
http://www.wikidata.org/entity/Q3903143,Piero,male
http://www.wikidata.org/entity/Q3903141,Piermario,male
http://www.wikidata.org/entity/Q1346073,Enzo,male
http://www.wikidata.org/entity/Q6419080,Kiyoshi,male
http://www.wikidata.org/entity/Q6419012,Kiyokazu,male
http://www.wikidata.org/entity/Q3905577,Piramo,male
http://www.wikidata.org/entity/Q3905660,Pirro,male
http://www.wikidata.org/entity/Q2440659,Tomer,male
http://www.wikidata.org/entity/Q2440902,Tommi,male
http://www.wikidata.org/entity/Q6444773,Kunitake,male
http://www.wikidata.org/entity/Q1356263,Fuat,male
http://www.wikidata.org/entity/Q1355923,Ermin,male
http://www.wikidata.org/entity/Q3905817,Pitagora,male
http://www.wikidata.org/entity/Q3906706,Plinio,male
http://www.wikidata.org/entity/Q1354549,Erikas,male
http://www.wikidata.org/entity/Q6416376,Kisaburō,male
http://www.wikidata.org/entity/Q6417829,Emir,male
http://www.wikidata.org/entity/Q2444019,Torger,male
http://www.wikidata.org/entity/Q6433329,Koson,male
http://www.wikidata.org/entity/Q6431306,Korab,male
http://www.wikidata.org/entity/Q3903075,Pierluigi,male
http://www.wikidata.org/entity/Q6444622,Kuniaki,male
http://www.wikidata.org/entity/Q6439772,Krystian,male
http://www.wikidata.org/entity/Q2447483,Vojislav,male
http://www.wikidata.org/entity/Q1355252,Erland,male
http://www.wikidata.org/entity/Q482014,Acsád,male
http://www.wikidata.org/entity/Q6439158,Krsto,male
http://www.wikidata.org/entity/Q2434892,Zeger,male
http://www.wikidata.org/entity/Q6419001,Kiyohiro,male
http://www.wikidata.org/entity/Q6419005,Kiyoji,male
http://www.wikidata.org/entity/Q2456235,Duco,male
http://www.wikidata.org/entity/Q2460609,Ture,male
http://www.wikidata.org/entity/Q2459746,Tunay,male
http://www.wikidata.org/entity/Q2445232,Toräst,male
http://www.wikidata.org/entity/Q479503,Abbás,male
http://www.wikidata.org/entity/Q3905528,Pippo,male
http://www.wikidata.org/entity/Q1354327,Thees,male
http://www.wikidata.org/entity/Q3904951,Pilade,male
http://www.wikidata.org/entity/Q3903400,Pierpaolo,male
http://www.wikidata.org/entity/Q3904972,Pilerio,male
http://www.wikidata.org/entity/Q2452785,Gopala,male
http://www.wikidata.org/entity/Q6419141,Kiyotaka,male
http://www.wikidata.org/entity/Q6430282,Tōru,male
http://www.wikidata.org/entity/Q6449552,Isidro,male
http://www.wikidata.org/entity/Q6436176,Krasimir,male
http://www.wikidata.org/entity/Q1355877,Ermenegildo,male
http://www.wikidata.org/entity/Q3908495,Porfiriusz,male
http://www.wikidata.org/entity/Q479647,Abdon,male
http://www.wikidata.org/entity/Q6450237,Kwasi,male
http://www.wikidata.org/entity/Q6450026,Kwaku,male
http://www.wikidata.org/entity/Q476155,Enoch,male
http://www.wikidata.org/entity/Q1369927,András,male
http://www.wikidata.org/entity/Q6445970,Kuriakose,male
http://www.wikidata.org/entity/Q6445976,Kurian,male
http://www.wikidata.org/entity/Q3906811,Plutarch,male
http://www.wikidata.org/entity/Q3907854,Pompilius,male
http://www.wikidata.org/entity/Q2449962,Ieuan,male
http://www.wikidata.org/entity/Q1366635,Esad,male
http://www.wikidata.org/entity/Q1360632,Kārlis,male
http://www.wikidata.org/entity/Q1362214,ʾIsmāʿīl,male
http://www.wikidata.org/entity/Q1356432,Rabah,male
http://www.wikidata.org/entity/Q6453037,Kyōhei,male
http://www.wikidata.org/entity/Q1371172,Ethem,male
http://www.wikidata.org/entity/Q1356599,Ernestas,male
http://www.wikidata.org/entity/Q3924072,Prosdocym,male
http://www.wikidata.org/entity/Q2463872,Tõnis,male
http://www.wikidata.org/entity/Q486457,Anas,male
http://www.wikidata.org/entity/Q483460,Anacleto,male
http://www.wikidata.org/entity/Q2452680,Lucian,male
http://www.wikidata.org/entity/Q1371520,Mihai,male
http://www.wikidata.org/entity/Q475210,Juan,male
http://www.wikidata.org/entity/Q2453341,Trilok,male
http://www.wikidata.org/entity/Q3925294,Publius,male
http://www.wikidata.org/entity/Q3924716,Provino,male
http://www.wikidata.org/entity/Q482154,Amédée,male
http://www.wikidata.org/entity/Q488359,Jorn,male
http://www.wikidata.org/entity/Q2473014,Uday,male
http://www.wikidata.org/entity/Q6452674,Kyukichi,male
http://www.wikidata.org/entity/Q1368505,Essad,male
http://www.wikidata.org/entity/Q1367830,Klemen,male
http://www.wikidata.org/entity/Q6453079,Kyōsuke,male
http://www.wikidata.org/entity/Q1373256,Eugenijus,male
http://www.wikidata.org/entity/Q492347,Andor,male
http://www.wikidata.org/entity/Q6455357,Kōzō,male
http://www.wikidata.org/entity/Q6455291,Kōshirō,male
http://www.wikidata.org/entity/Q1372055,Euan,male
http://www.wikidata.org/entity/Q1370812,Estêvão,male
http://www.wikidata.org/entity/Q3927278,Quarto,male
http://www.wikidata.org/entity/Q3927267,Quartiero,male
http://www.wikidata.org/entity/Q3928886,Radu,male
http://www.wikidata.org/entity/Q3928458,Rabano,male
http://www.wikidata.org/entity/Q2464083,Jorik,male
http://www.wikidata.org/entity/Q2465224,Tüzmen,male
http://www.wikidata.org/entity/Q1385122,Cedric,male
http://www.wikidata.org/entity/Q3909563,Potito,male
http://www.wikidata.org/entity/Q3922441,Prokul,male
http://www.wikidata.org/entity/Q3924175,Protagora,male
http://www.wikidata.org/entity/Q488642,Eevert,male
http://www.wikidata.org/entity/Q1382675,Evin,male
http://www.wikidata.org/entity/Q1382077,Everistas,male
http://www.wikidata.org/entity/Q2462622,Tyler,male
http://www.wikidata.org/entity/Q492282,Andoni,male
http://www.wikidata.org/entity/Q3939822,Rocky,male
http://www.wikidata.org/entity/Q3934074,Rhett,male
http://www.wikidata.org/entity/Q3934688,Ricciotti,male
http://www.wikidata.org/entity/Q3938076,Riziero,male
http://www.wikidata.org/entity/Q1369663,Tim,male
http://www.wikidata.org/entity/Q1369299,Rasso,male
http://www.wikidata.org/entity/Q6481011,Isidoro,male
http://www.wikidata.org/entity/Q487496,Sievert,male
http://www.wikidata.org/entity/Q3932159,Regolo,male
http://www.wikidata.org/entity/Q3929880,Ramiro,male
http://www.wikidata.org/entity/Q3931517,Redento,male
http://www.wikidata.org/entity/Q3927982,Quinzio,male
http://www.wikidata.org/entity/Q3927868,Quinlan,male
http://www.wikidata.org/entity/Q3929848,Rambaldo,male
http://www.wikidata.org/entity/Q3929639,Rainardo,male
http://www.wikidata.org/entity/Q2465801,Ekspedyt,male
http://www.wikidata.org/entity/Q2472988,Udalrich,male
http://www.wikidata.org/entity/Q1389324,Seiji,male
http://www.wikidata.org/entity/Q2473763,Uffe,male
http://www.wikidata.org/entity/Q6480003,Lal,male
http://www.wikidata.org/entity/Q6473938,Laimonis,male
http://www.wikidata.org/entity/Q6455143,Kōichirō,male
http://www.wikidata.org/entity/Q6455128,Kōhei,male
http://www.wikidata.org/entity/Q6454186,Kürşad,male
http://www.wikidata.org/entity/Q3926576,Kwadrat,male
http://www.wikidata.org/entity/Q2474491,Uladzimir,male
http://www.wikidata.org/entity/Q2474934,Ulfried,male
http://www.wikidata.org/entity/Q492730,Lambert,male
http://www.wikidata.org/entity/Q6455275,Kōsaku,male
http://www.wikidata.org/entity/Q1389665,Kenjirō,male
http://www.wikidata.org/entity/Q1374071,Eufilītos,male
http://www.wikidata.org/entity/Q1378020,Fathi,male
http://www.wikidata.org/entity/Q1373627,Eurysthenes,male
http://www.wikidata.org/entity/Q1381451,Euaggelos,male
http://www.wikidata.org/entity/Q1379604,Evaldas,male
http://www.wikidata.org/entity/Q2478120,Umberto,male
http://www.wikidata.org/entity/Q6455199,Kōkichi,male
http://www.wikidata.org/entity/Q495635,Colin,male
http://www.wikidata.org/entity/Q6495943,Innocenzo,male
http://www.wikidata.org/entity/Q3942352,Rufo,male
http://www.wikidata.org/entity/Q3932445,Remus,male
http://www.wikidata.org/entity/Q3933864,Reuel,male
http://www.wikidata.org/entity/Q3942987,Rutyliusz,male
http://www.wikidata.org/entity/Q6562541,Sabin,male
http://www.wikidata.org/entity/Q490500,Ander,male
http://www.wikidata.org/entity/Q3944228,Sabato,male
http://www.wikidata.org/entity/Q3946283,Salvo,male
http://www.wikidata.org/entity/Q2484382,Aurelio,male
http://www.wikidata.org/entity/Q2480888,Rien,male
http://www.wikidata.org/entity/Q2478993,Arjan,male
http://www.wikidata.org/entity/Q2477816,Bessel,male
http://www.wikidata.org/entity/Q2477031,Lambrecht,male
http://www.wikidata.org/entity/Q2477356,Jorne,male
http://www.wikidata.org/entity/Q1385925,Eyvind,male
http://www.wikidata.org/entity/Q493190,Bogusław,male
http://www.wikidata.org/entity/Q2492643,Kenneth,male
http://www.wikidata.org/entity/Q503175,Andrejus,male
http://www.wikidata.org/entity/Q503782,Adeodát,male
http://www.wikidata.org/entity/Q3940070,Rogelio,male
http://www.wikidata.org/entity/Q3942099,Ruadh,male
http://www.wikidata.org/entity/Q1389565,Noriaki,male
http://www.wikidata.org/entity/Q1389436,Keijirō,male
http://www.wikidata.org/entity/Q1391339,Rimvydas,male
http://www.wikidata.org/entity/Q1392849,Slavko,male
http://www.wikidata.org/entity/Q6584458,Yukihiro,male
