id,mention,wp_title,ratio
Q3737654,Fabio,Fabio Concato,0.5555555555555556
Q3894060,Frajese,Paolo Frajese,0.7
Q2267473,Frajese,Marina Lotar,0.21052631578947367
Q61475949,Frajese,Vittorio Frajese,0.6086956521739131
Q509774,Frajese,Gian Piero Galeazzi,0.23076923076923078
Q8747,Frajese,Euclide,0.14285714285714285
Q1062999,Frajese,Gabriele Paolini,0.17391304347826086
Q237270,Ector,Mara Wilson,0.125
Q16234583,Maxar,Išxan Geloyan,0.2222222222222222
Q3751620,Tamponi,Franco Tamponi,0.6666666666666666
Q1133774,Tamponi,Nino Visconti,0.3
Q24065955,Tamponi,Piero Tamponi,0.7
Q3851105,"Silver

",Silver (fumettista),0.4444444444444444
Q7327,Yuri Gagarin,Jurij Gagarin,0.88
Q3938789,Yuri Gagarin,Roberto Ferrari (conduttore),0.2
Q38001984,Yuri Gagarin,Jorit,0.23529411764705882
Q239002,Ornella Mariani,Ornella Vanoni,0.7586206896551724
Q52937,Ornella Mariani,Cristina di Svezia,0.36363636363636365
Q203829,Ornella Mariani,Carlo I d'Angiò,0.2
Q204843,Ornella Mariani,Teodora (moglie di Giustiniano),0.2608695652173913
Q172928,Ornella Mariani,Papa Clemente IV,0.1935483870967742
Q2464997,Ornella Mariani,Caterina Visconti,0.4375
Q320348,Ornella Mariani,Vitichindo,0.08
Q3650689,Ornella Mariani,Calibi (paroliere),0.30303030303030304
Q450675,Bergoglio,Papa Francesco,0.17391304347826086
Q947343,Bergoglio,Carlo Bergoglio,0.75
Q3707183,Bergoglio,Diego Fusaro,0.38095238095238093
Q483846,Gonzalo,Gonzalo Higuaín,0.6363636363636364
Q55640545,Gonzalo,Gonzalo Villar,0.6666666666666666
Q26255087,Gonzalo,Gonzalo Montiel,0.6363636363636364
Q969146,Gonzalo,Gonzalo Bergessio,0.5833333333333334
Q15110613,Gonzalo,Gonzalo Escalante,0.5833333333333334
Q182063,Gonzalo,Nicolás Otamendi,0.17391304347826086
Q5883075,Gonzalo,Gonzalo Nicolás Martínez,0.45161290322580644
Q318243,Gonzalo,Gonzalo Javier Rodríguez,0.45161290322580644
Q292650,John Durham,Mary Ann Cotton,0.15384615384615385
Q336437,John Durham,"John Lambton, I conte di Durham",0.5238095238095238
Q6243895,John Durham,"John Lambton, III conte di Durham",0.5
Q2325022,John Durham,John Lucas (cestista 1953),0.3783783783783784
Q133050,John Durham,Susan Sarandon,0.32
Q550079,Sabino Paciolla,Robert Sarah,0.2222222222222222
Q311440,António Guterres,António Guterres,1.0
Q610788,António Guterres,António Costa,0.6206896551724138
Q151394,António Guterres,António de Oliveira Salazar,0.5116279069767442
Q5361358,António Guterres,Elisa Ferreira,0.4
Q1240,António Guterres,Antonio Segni,0.5517241379310345
Q943378,Orsini,Umberto Orsini,0.6
Q261871,Orsini,Clarice Orsini,0.6
Q708837,Orsini,Felice Orsini,0.631578947368421
Q155971,Orsini,Papa Benedetto XIII,0.08
Q3750375,Orsini,Francesco Orsini,0.5454545454545454
Q922237,Cardarelli,Vincenzo Cardarelli,0.6896551724137931
Q3619370,Cardarelli,Antonio Cardarelli,0.7142857142857143
Q1540403,Cardarelli,Amos Cardarelli,0.8
Q3938493,Cardarelli,Roberta Cardarelli,0.7142857142857143
Q1540448,Cardarelli,Ivano Cardarelli,0.7692307692307693
Q3641985,Cardarelli,Bombolo,0.11764705882352941
Q4911497,Letitia James,Bill de Blasio,0.14814814814814814
Q16206194,Letitia James,Charlotte Crosby,0.20689655172413793
Q1911,Olivier,Olivier Giroud,0.6666666666666666
Q55245,Olivier,Laurence Olivier,0.6086956521739131
Q550717,Olivier,Olivier Assayas,0.6363636363636364
Q504886,Olivier,Olivier Martinez,0.6086956521739131
Q1246992,Olivier,Gabriel Garko,0.3
Q314879,Olivier,Olivier Dacourt,0.6363636363636364
Q151593,Olivier,Olivier Messiaen,0.6086956521739131
Q18209916,Olivier,Olivier Rousteing,0.5833333333333334
Q221997,Jeb Bush,Jeb Bush,1.0
Q23505,Jeb Bush,George H. W. Bush,0.48
Q207,Jeb Bush,George W. Bush,0.5454545454545454
Q190628,Jeb Bush,Barbara Bush,0.6
Q816459,Jeb Bush,Ben Carson,0.3333333333333333
Q324546,Jeb Bush,Marco Rubio,0.10526315789473684
Q22212,Jeb Bush,Lindsey Graham,0.2727272727272727
Q233984,Tsai Ing-wen.,Tsai Ing-wen,0.96
Q8997373,Tsai Ing-wen.,Lin Chuan,0.18181818181818182
Q56226,Tsai Ing-wen.,Kim Jong-un,0.5
Q15031,Tsai Ing-wen.,Xi Jinping,0.34782608695652173
Q217096,Tsai Ing-wen.,Naruhito,0.19047619047619047
Q150735,Prüm II,Lotario I,0.375
Q215204,Prüm II,Ludovico II il Giovane,0.20689655172413793
Q298945,Prüm II,Lotario II di Lotaringia,0.25806451612903225
Q3044,Prüm II,Carlo Magno,0.2222222222222222
Q3719608,Leo,Edoardo Leo,0.42857142857142855
Q684794,Leo,Leo Gullotta,0.4
Q84571838,Leo,Leo Gassmann,0.4
Q3852630,Leo,Maurizio Leo,0.4
Q25175945,Leo,Léo Duarte,0.3076923076923077
Q1703610,Leo,Leo Valiani,0.42857142857142855
Q7086024,Oleg Artemyev,Oleg Artem'ev,0.9230769230769231
Q13494188,Federico Fubini,Walter Ricciardi,0.3870967741935484
Q18112974,Federico Fubini,Luca Maestri,0.2222222222222222
Q15402318,Federico Fubini,Davide Serra,0.2222222222222222
Q41395,Federico Fubini,José Luis Rodríguez Zapatero,0.18604651162790697
Q3725500,Federico Fubini,Ennio Presutti,0.3448275862068966
Q52340839,Stefano  Puzzer,Pino Cabras,0.3076923076923077
Q3763333,Stefano  Puzzer,Gianluigi Paragone,0.30303030303030304
Q438839,Alexander Dugin,Aleksandr Gel'evič Dugin,0.6666666666666666
Q16146870,Alexander Dugin,Steve Bannon,0.2962962962962963
Q16217637,Alexander Dugin,Richard B. Spencer,0.24242424242424243
Q17488307,Aleksandr Zakharchenko,Aleksandr Zacharčenko,0.8837209302325582
Q471328,Paolo Bellavite,Paolo Villaggio,0.6666666666666666
Q1247449,Paolo Bellavite,Marisa Laurito,0.3448275862068966
Q954126,Paolo Bellavite,Gian Giacomo Caprotti,0.3333333333333333
Q1403,Paolo Bellavite,Luigi Pirandello,0.3225806451612903
Q2267473,Paolo Bellavite,Marina Lotar,0.2222222222222222
Q50359681,Mariano Bizzarri,Mariano Bizzarri,1.0
Q659195,Mariano Bizzarri,Fulcanelli,0.23076923076923078
Q170376,"Gabriel Omar Batistuta

",Gabriel Batistuta,0.8292682926829268
Q186478,"Gabriel Omar Batistuta

",Luca Toni,0.12121212121212122
Q3904025,"Gabriel Omar Batistuta

",Pietro Maiellaro,0.3
Q369133,"Gabriel Omar Batistuta

",Néstor Sensini,0.15789473684210525
Q57641,Viktor Orban,Viktor Orbán,0.9166666666666666
Q451791,Viktor Orban,Giorgia Meloni,0.38461538461538464
Q50143644,Viktor Orban,Péter Márki-Zay,0.37037037037037035
Q4007595,Vinay,Valdo Vinay,0.625
Q2459501,Vinay,Tullio Vinay,0.5882352941176471
Q16562529,Vinay,Gustavo Vinay,0.5555555555555556
Q929422,Vinay,Vinay Pathak,0.5882352941176471
Q3616787,Vinay,Angela Vinay,0.5882352941176471
Q748221,Vinay,Ramón Vinay,0.625
Q56856708,Vinay,Cornelio Vinay,0.5263157894736842
Q1825004,Senatrice,Liliana Segre,0.36363636363636365
Q57037787,Senatrice,Alessandra Maiorino,0.35714285714285715
Q390378,Senatrice,Stefania Craxi,0.5217391304347826
Q14754989,Senatrice,Elena Cattaneo,0.43478260869565216
Q18223458,Senatrice,Annamaria Furlan,0.32
Q185007,Senatrice,Rita Levi-Montalcini,0.27586206896551724
Q52296604,Senatrice,Barbara Floridia,0.24
Q1048,Cesare,Gaio Giulio Cesare,0.5
Q223723,Cesare,Cesare Beccaria,0.5714285714285714
Q1405,Cesare,Augusto,0.15384615384615385
Q1409,Cesare,Caligola,0.2857142857142857
Q2022,Cesare,Cesare Pavese,0.631578947368421
Q1056753,Cesare,Cesare Battisti (1954),0.42857142857142855
Q469164,Cesare,Cesare Zavattini,0.5454545454545454
Q218380,Cesare,Cesare Prandelli,0.5454545454545454
Q187998,Cesare,Cesare Borgia,0.631578947368421
Q178403,P.S. Godetevi,Irvine Welsh,0.16
Q170581,Paul Pelosi,Nancy Pelosi,0.6956521739130435
Q3697462,Paul Pelosi,Cristiano Malgioglio,0.25806451612903225
Q203966,Paul Pelosi,Paul Ryan,0.5
Q503013,Paul Pelosi,Ron Jeremy,0.19047619047619047
Q170581,Nancy Pelosi,Nancy Pelosi,1.0
Q193426,Nancy Pelosi,Nancy Reagan,0.5833333333333334
Q22686,Nancy Pelosi,Donald Trump,0.16666666666666666
Q337276,Faisons,Sacha Guitry,0.21052631578947367
Q2737,Faisons,Louis de Funès,0.38095238095238093
Q271481,Faisons,Dominique Blanc,0.18181818181818182
Q967524,Faisons,Raymond Cartier,0.2727272727272727
Q334609,Faisons,Stéphane Courtois,0.25
Q235617,Faisons,Arletty,0.0
Q213626,James,Jesse James,0.625
Q36159,James,LeBron James,0.5882352941176471
Q1341647,James,Robert James (medico),0.38461538461538464
Q5079420,James,Charles James,0.5555555555555556
Q368441,James,James Rodríguez,0.5
Q991620,James,Bruce Feirstein,0.2
Q95043,James,James Caan,0.6666666666666666
Q6135336,James,James Ha,0.7692307692307693
Q451791,Fratelli d'Italia,Giorgia Meloni,0.3225806451612903
Q2537282,"Gigi Simoni

",Luigi Simoni,0.8
Q585972,"Gigi Simoni

",Gigi D'Alessio,0.5185185185185185
Q345026,"Gigi Simoni

",Enrico Chiesa,0.15384615384615385
Q3754317,"Gigi Simoni

",Fulvio Pea,0.17391304347826086
Q697188,"Gigi Simoni

",Gigi Proietti,0.5384615384615384
Q374402,"Gigi Simoni

",Gigi Sabani,0.6666666666666666
Q3852304,"Gigi Simoni

",Mattia Graffiedi,0.20689655172413793
Q309762,"Gigi Simoni

",Luca Antonini (calciatore),0.20512820512820512
Q47563,​Perché Renzi,Matteo Renzi,0.56
Q3615988,​Perché Renzi,Andrea Renzi (attore),0.4117647058823529
Q3837059,​Perché Renzi,Lorenzo Renzi (attore),0.4
Q2252,Aldrin,Buzz Aldrin,0.7058823529411765
Q1615,Aldrin,Neil Armstrong,0.3
Q104859,Aldrin,Michael Collins (astronauta),0.17647058823529413
Q199927,Aldrin,Alyson Hannigan,0.38095238095238093
Q39829,"Durham

Ancora niente ?",Stephen King,0.22857142857142856
Q16867,"Durham

Ancora niente ?",Edgar Allan Poe,0.2631578947368421
Q163366,"Durham

Ancora niente ?",Ezra Pound,0.24242424242424243
Q315864,Ryan Cole,Gary Cole,0.6666666666666666
Q204018,Ryan Cole,J. Cole,0.625
Q215120,Ryan Cole,Cole Porter,0.4
Q309618,Pesaro Gnudi,Giorgio Morandi,0.4444444444444444
Q3615689,Pesaro Gnudi,Andrea Emiliani,0.37037037037037035
Q642672,Pesaro Gnudi,Giovanni Branca,0.2222222222222222
Q67126683,Elena Bonetti,Elena Bonetti,1.0
Q52990196,Elena Bonetti,Alessandra Locatelli,0.48484848484848486
Q3984267,Elena Bonetti,Teresa Bellanova,0.3448275862068966
Q3860841,Elena Bonetti,Monica Setta,0.48
Q52419629,Elena Bonetti,Vincenzo Spadafora,0.25806451612903225
Q1055449,Matteo Salvini,Matteo Salvini,1.0
Q600191,Matteo Salvini,Matteo Maria Zuppi,0.625
Q451791,Matteo Salvini,Giorgia Meloni,0.35714285714285715
Q67129448,Matteo Salvini,Luciana Lamorgese,0.12903225806451613
Q659163,Matteo Salvini,Giancarlo Giorgetti,0.24242424242424243
Q3763333,Paragone,Gianluigi Paragone,0.6153846153846154
Q275985,Natalia,Natalia Ginzburg,0.6086956521739131
Q232163,Natalia,Natalia Tena,0.7368421052631579
Q26232134,Natalia,Natalia Dyer,0.7368421052631579
Q1089681,Natalia,Natalia Estrada,0.6363636363636364
Q3870659,Natalia,Natalia Bush,0.7368421052631579
Q1748639,Natalia,Natalia Aspesi,0.6666666666666666
Q105193792,Natalia,Natalia Gavrilița,0.5833333333333334
Q3298047,Natalia,Natalia Lafourcade,0.56
Q94968532,De Donno,Giuseppe De Donno,0.64
Q105063566,De Donno,Marcello De Donno,0.64
Q102006042,De Donno,Giuliana De Donno,0.64
Q3886144,De Donno,Oronzio De Donno,0.6666666666666666
Q1065148,De Donno,Leoluca Bagarella,0.16
Q312302,De Donno,Paolo Borsellino,0.25
Q3561279,De Donno,Vito Ciancimino,0.34782608695652173
Q288217,Riccardo Ortolani,Riz Ortolani,0.7586206896551724
Q4015465,Riccardo Ortolani,Vittorio Occorsio,0.4117647058823529
Q53039,Riccardo Ortolani,Lina Wertmüller,0.375
Q3876219,Fusillo,Nicola Fusillo,0.6666666666666666
Q1008154,Fusillo,Mario Martone,0.2
Q19279914,Fusillo,Gianluca Fusilli,0.5217391304347826
Q6279,Joe Biden,Joe Biden,1.0
Q235349,Joe Biden,Jill Biden,0.7368421052631579
Q813332,Joe Biden,Beau Biden,0.7368421052631579
Q5944264,Joe Biden,Hunter Biden,0.6666666666666666
Q97588420,Joe Biden,Ashley Biden,0.6666666666666666
Q19848,Joe Biden,Lady Gaga,0.1111111111111111
Q189197,Joseph McCarthy,Joseph McCarthy,1.0
Q272610,Joseph McCarthy,Cormac McCarthy,0.6666666666666666
Q514527,Joseph McCarthy,Tom McCarthy (regista),0.5405405405405406
Q437925,Joseph McCarthy,Mick McCarthy,0.6428571428571429
Q3810247,Joseph McCarthy,Joseph McCarthy (paroliere),0.7142857142857143
Q380550,Joseph McCarthy,Eugene McCarthy,0.6666666666666666
Q942923,Joseph McCarthy,Roy Cohn,0.17391304347826086
Q2345365,Joseph McCarthy,Johnny McCarthy,0.8
Q1992717,Piers Corbyn,Piers Corbyn,1.0
Q291169,Piers Corbyn,Jeremy Corbyn,0.72
Q4015579,Pensavo,Vittorio Viviani,0.08695652173913043
Q53035,Pensavo,Massimo Troisi,0.19047619047619047
Q241154,Pensavo,Francesca Neri,0.2857142857142857
Q16526963,Pensavo,Anna Pavignano,0.38095238095238093
Q3796314,Pensavo,Ilaria Spada,0.10526315789473684
Q317521,Elon,Elon Musk,0.6153846153846154
Q334069,Elon,Elon Lindenstrauss,0.36363636363636365
Q625515,Elon,Menachem Elon,0.47058823529411764
Q16525358,Bonafede,Alfonso Bonafede,0.6666666666666666
Q2215674,Bonafede,Salvatore Bonafede,0.6153846153846154
Q736402,Bonafede,Matteo Messina Denaro,0.27586206896551724
Q3080911,Bonafede,Francesco Bonafede,0.6153846153846154
Q3860814,Bonafede,Monica Bonafede,0.6956521739130435
Q3830337,Bonafede,Leonardo Buonafede,0.6153846153846154
Q55474304,Bonafede,Giacomo Bonafede Oddo,0.5517241379310345
Q3875836,Bonafede,Niccolò Bonafede,0.6666666666666666
Q3848601,Fubini,Mario Fubini,0.6666666666666666
Q3725775,Fubini,Enrico Fubini,0.631578947368421
Q18223445,Fubini,Renzo Fubini,0.6666666666666666
Q107249221,Fubini,Simone Fubini,0.631578947368421
Q1244732,Fubini,Sergio Fubini,0.631578947368421
Q21542110,Fubini,Guido Fubini (giurista),0.41379310344827586
Q22686,Presidente Trump,Donald Trump,0.5
Q242351,Presidente Trump,Ivana Trump,0.5185185185185185
Q239411,Presidente Trump,Ivanka Trump,0.5
Q3731533,Presidente Trump,Eric Trump,0.6153846153846154
Q23682440,Maria Cristina Sacchi,Maria Cristina Pacifici,0.8636363636363636
Q233821,Maria Cristina Sacchi,Cristina di Danimarca,0.5238095238095238
Q3847526,Maria Cristina Sacchi,Maria Sole Tognazzi,0.45
Q20985729,Maria Cristina Sacchi,Mara Sacchi,0.6875
Q49026,Maria Cristina Sacchi,Giovanna Mezzogiorno,0.24390243902439024
Q174614,Maria Cristina Sacchi,Carlo Ancelotti,0.2777777777777778
Q378868,Maria Cristina Sacchi,Francesco II Sforza,0.25
Q452825,Maria Cristina Sacchi,Sparizione di Emanuela Orlandi,0.27450980392156865
Q312556,Jeff Bezos,Jeff Bezos,1.0
Q10322797,Jeff Bezos,MacKenzie Scott,0.24
Q5284,Jeff Bezos,Bill Gates,0.2
Q284011,Jeff Bezos,John Elkann,0.19047619047619047
Q3489578,John Solomon,Solomon Northup,0.5185185185185185
Q311271,John Solomon,John Lithgow,0.5
Q513402,John Solomon,Ed Solomon,0.7272727272727273
Q220010,John Solomon,Glen Hansard,0.25
Q1319744,John Solomon,Will Forte,0.09090909090909091
Q69418107,John Solomon,Kyle Alexander (cestista),0.10810810810810811
Q254,John Solomon,Wolfgang Amadeus Mozart,0.17142857142857143
Q6294,Whitewater,Hillary Clinton,0.16
Q5491574,Whitewater,Franklin Hiram King,0.13793103448275862
Q3719833,Montagner,Eduardo Montagner Anguiano,0.5142857142857142
Q311748,Montagner,Gigi D'Agostino,0.16666666666666666
Q16268553,Montagner,Gildo Montagner,0.75
Q16599787,IoPollicino,Salvatore Pollicino,0.6666666666666666
Q104104,Andre Geim,Andrej Gejm,0.8571428571428571
Q547406,Daniel Trappe,Marina Massironi,0.20689655172413793
Q5218936,Daniel Trappe,Daniel Truhitte,0.7142857142857143
Q3838319,Daniel Trappe,Luca Ward,0.2727272727272727
Q3948184,Daniel Trappe,Sandro Acerbo,0.3076923076923077
Q36456,Annibale,Annibale,1.0
Q7824,Annibale,Annibale Carracci,0.64
Q566851,Annibale,Annibale Caro,0.7619047619047619
Q3618076,Annibale,Annibale Ruccello,0.64
Q3618066,Annibale,Annibale Ninchi,0.6956521739130435
Q53844829,"Conte 

Vi",Giuseppe Conte,0.4166666666666667
Q150665,"Conte 

Vi",Carlo VI d'Asburgo,0.2857142857142857
Q179516,"Conte 

Vi",Paolo Conte,0.47619047619047616
Q451995,"Conte 

Vi",Amedeo VI di Savoia,0.27586206896551724
Q2544868,"Conte 

Vi","Charles Spencer, VI conte Spencer",0.27906976744186046
Q83229,"Conte 

Vi",Edoardo VI d'Inghilterra,0.23529411764705882
Q26580,"Conte 

Vi",Antonio Conte,0.43478260869565216
Q44616,Russell Blaylock,Wyatt Earp,0.15384615384615385
Q313481,Russell Blaylock,Dikembe Mutombo,0.12903225806451613
Q94846,Russell Blaylock,Vlade Divac,0.2222222222222222
Q150327,Russell Blaylock,Danny Ferry,0.14814814814814814
Q3052772,Emmanuel Macron,Emmanuel Macron,1.0
Q21511883,Emmanuel Macron,Brigitte Macron,0.5333333333333333
Q20020731,Emmanuel Macron,Élisabeth Borne,0.2
Q294460,Emmanuel Macron,Mario Draghi,0.2962962962962963
Q484605,Emmanuel Macron,Christine Lagarde,0.125
Q3956186,Emmanuel Macron,Sergio Mattarella,0.3125
Q40662,Di Battista,Giovanni Battista,0.7142857142857143
Q15705335,Di Battista,Alessandro Di Battista,0.6666666666666666
Q185312,Di Battista,Giovanni Battista Pergolesi,0.5263157894736842
Q186202,Di Battista,Giambattista Tiepolo,0.5161290322580645
Q182046,Di Battista,Leon Battista Alberti,0.5625
Q316307,Di Battista,Giovanni Battista Piranesi,0.5405405405405406
Q2589276,Richard Montgomery High School,Wolfgang Bodison,0.13043478260869565
Q374181,Richard Montgomery High School,Richard T. Jones,0.4782608695652174
Q382420,Richard Montgomery High School,Damon Wayans,0.19047619047619047
Q816605,Richard Montgomery High School,Ben Stein,0.15384615384615385
Q342549,Richard Montgomery High School,Nathan Fillion,0.22727272727272727
Q3746457,Richard Montgomery High School,Flavio Aquilone,0.2222222222222222
Q34851,Richard Montgomery High School,Elizabeth Taylor,0.2608695652173913
Q1317,Richard Montgomery High School,Osama bin Laden,0.17777777777777778
Q43376578,Q)Anon,Ron Watkins,0.23529411764705882
Q123867,Q)Anon,Marchese de Sade,0.0
Q200678,Regina                                               ,Rania di Giordania,0.14084507042253522
Q3423469,Regina                                               ,Regina Bianchi,0.208955223880597
Q159888,Regina                                               ,Regina di Saba,0.23880597014925373
Q3423484,Regina                                               ,Regina Orioli,0.21212121212121213
Q18590052,Bonaccini,Stefano Bonaccini,0.6923076923076923
Q16975892,Bonaccini,Elly Schlein,0.2857142857142857
Q696703,Kadlec,Miroslav Kadlec,0.5714285714285714
Q718443,Kadlec,Václav Kadlec,0.631578947368421
Q294990,Kadlec,Michal Kadlec,0.631578947368421
Q610782,Kadlec,Milan Kadlec (ciclista),0.41379310344827586
Q1255325,Kadlec,Drahomír Kadlec,0.5714285714285714
Q16842439,Kadlec,Andrej Kadlec,0.631578947368421
Q1131932,Nove,Aldo Nove,0.6153846153846154
Q364348,Demicheli,Tulio Demicheli,0.75
Q471250,Demicheli,Alberto Demicheli,0.6923076923076923
Q6298271,Demicheli,João Mário,0.10526315789473684
Q455280,Demicheli,Barbara Bouchet,0.25
Q1507594,Demicheli,George Hilton,0.2727272727272727
Q3902938,Demicheli,Pier Paolo Capponi,0.14814814814814814
Q94968532,hospitalised Covid-19,Giuseppe De Donno,0.2631578947368421
Q17386578,hospitalised Covid-19,Gerwyn Price,0.12121212121212122
Q3568252,Sussmann,Wilhelm Süssmann,0.5833333333333334
Q95701,Sussmann,Louis Sussmann-Hellborn,0.5161290322580645
Q3960965,INFORMAZIONI DI VITALE,Silvio Vitale,0.11428571428571428
Q61744401,INFORMAZIONI DI VITALE,Salvo Vitale,0.11764705882352941
Q495243,INFORMAZIONI DI VITALE,Andrea Vitali,0.17142857142857143
Q60040578,Dovevamo,Giuseppe Governale,0.3076923076923077
Q3759217,Dovevamo,Gegia,0.3076923076923077
Q3634667,Dovevamo,Barbara Palombelli,0.15384615384615385
Q3680023,Dovevamo,Claudio Domino,0.36363636363636365
Q730697,Dovevamo,Salvatore Inzerillo,0.2222222222222222
Q3619083,Dovevamo,Antonino Madonia,0.25
Q633748,Dovevamo,Giuseppe Marchese (criminale),0.16216216216216217
Q1495283,Dovevamo,Gaspare Mutolo,0.18181818181818182
Q509624,Francesco Scifo,Piero Ceccarini,0.3333333333333333
Q44420,Francesco Scifo,Giovanni Trapattoni,0.23529411764705882
Q2895051,Francesco Scifo,Giuseppe Taglialatela,0.1111111111111111
Q3936088,Sara Gandini,Rino Gandini,0.6666666666666666
Q3737990,Sara Gandini,Fabrizio Corona,0.2222222222222222
Q170510,Sarah Kellen,Ian McKellen,0.6666666666666666
Q349391,Sarah Kellen,Helen Mirren,0.3333333333333333
Q296630,Sarah Kellen,Jason Robards,0.16
Q22686,Sarah Kellen,Donald Trump,0.16666666666666666
Q3608212,Luana Alberta,Alberto Castagna,0.4827586206896552
Q454010,Luana Alberta,Amanda Lear,0.5
Q3802263,Luana Alberta,Isabella De Bernardi,0.24242424242424243
Q56219,Luana Alberta,Rocco Siffredi,0.14814814814814814
Q41142,Luana Alberta,Jane Fonda,0.2608695652173913
Q55280662,Azzolina,Lucia Azzolina,0.7272727272727273
Q15830440,Azzolina,Gaetano Azzolina,0.6666666666666666
Q3827959,Azzolina,Lauro Azzolini,0.6363636363636364
Q17279828,Azzolina,Pasquale Azzolina,0.64
Q23047384,Azzolina,Angelo Azzolina,0.6956521739130435
Q1181870,Azzolina,Decio Azzolino il Giovane,0.48484848484848486
Q658659,Azzolina,Vincenzo Azzolini,0.56
Q11860,Berlusconi,Silvio Berlusconi,0.7407407407407407
Q3634593,Berlusconi,Barbara Berlusconi,0.7142857142857143
Q468797,Berlusconi,Marina Berlusconi,0.7407407407407407
Q940243,Berlusconi,Pier Silvio Berlusconi,0.625
Q2050307,Berlusconi,Paolo Berlusconi,0.7692307692307693
Q41921,Edmund Pettus,Rosa Parks,0.2608695652173913
Q43303,Edmund Pettus,Malcolm X,0.18181818181818182
Q8027,Edmund Pettus,Martin Luther King,0.12903225806451613
Q506878,Edmund Pettus,Emmett Till,0.4166666666666667
Q214959,Edmund Pettus,Harry Belafonte,0.14285714285714285
Q3852881,Leonardo-Finmeccanica,Mauro Moretti,0.11764705882352941
Q762,Leonardo-Finmeccanica,Leonardo da Vinci,0.631578947368421
Q335100,Sylvia Browne,Sylvia Browne,1.0
Q294918,Sylvia Browne,James Randi,0.08333333333333333
Q207592,Sylvia Browne,Sylvia Kristel,0.6666666666666666
Q47563,"Renzi

",Matteo Renzi,0.5263157894736842
Q3615988,"Renzi

",Andrea Renzi (attore),0.35714285714285715
Q3837059,"Renzi

",Lorenzo Renzi (attore),0.3448275862068966
Q76374,"Renzi

",Eva Renzi,0.625
Q57315463,TORNERÀ,Enric Torner,0.10526315789473684
Q375502,Galli,Giovanni Galli,0.5263157894736842
Q923781,Galli,Filippo Galli (calciatore),0.3225806451612903
Q3732245,Galli,Ernesto Galli della Loggia,0.3225806451612903
Q3765474,Galli,Giorgio Galli,0.5555555555555556
Q3875865,Galli,Niccolò Galli,0.5555555555555556
Q451734,Galli,Ida Galli,0.7142857142857143
Q1130763,Varvara,Varvara,1.0
Q50332038,Varvara,Varvara Gračëva,0.6363636363636364
Q54532,Varvara,Varvara Lepchenko,0.5833333333333334
Q26045,Varvara,Varvara Mjasnikova,0.56
Q4284170,Varvara,Varvara Massalitinova,0.5
Q13512756,Varvara,Varvara Flink,0.7
Q4104725,Varvara,Varvara Sergeevna Urusova,0.4375
Q2073326,Varvara,Varvara von Engelhardt,0.4827586206896552
Q59248250,Hunter,Hunter Schafer,0.6
Q105660,Hunter,Holly Hunter,0.6666666666666666
Q3703286,Parenzo,David Parenzo,0.7
Q3665491,Parenzo,Cesare Parenzo,0.6666666666666666
Q3948266,Parenzo,Sandro Parenzo,0.6666666666666666
Q3770375,Parenzo,Giuseppe Cruciani,0.16666666666666666
Q1825004,Segre,Liliana Segre,0.5555555555555556
Q173028,Segre,Emilio Segrè,0.47058823529411764
Q42793556,Segre,Jacopo Segre,0.5882352941176471
Q82653,Segre,Andrea Segre,0.5882352941176471
Q1085799,Segre,Cesare Segre,0.5882352941176471
Q84852182,Segre,Alberto Segre,0.5555555555555556
Q3645926,Segre,Bruno Segre,0.625
Q3616043,Segre,Andrea Segrè,0.47058823529411764
Q13581225,"Di Maio

",Luigi Di Maio,0.6363636363636364
Q86360347,"Di Maio

",Salvatore Di Maio,0.5384615384615384
Q1776713,"Di Maio

",Sebastien De Maio,0.46153846153846156
Q20056543,"Di Maio

",Olimpia Di Maio,0.5833333333333334
Q3886406,"Di Maio

",Oscar Di Maio (1959),0.4827586206896552
Q30230467,"Di Maio

",Gaspare Di Maio,0.5833333333333334
Q505455,Clementina Sasso,Jovanotti,0.24
Q366073,Clementina Sasso,Fulvio Collovati,0.25
Q157491,Clementina Sasso,Maria Luisa d'Asburgo-Lorena,0.13636363636363635
Q16582388,Nicola Fratoianni,Nicola Fratoianni,1.0
Q3624592,Nicola Fratoianni,Arturo Scotto,0.26666666666666666
Q1003484,Catherine Engelbrecht,Giovanni Franco,0.2222222222222222
Q327914,Indro Montanelli,Indro Montanelli,1.0
Q615016,Indro Montanelli,Marco Travaglio,0.3870967741935484
Q3848438,Indro Montanelli,Mario Cervi,0.37037037037037035
Q591009,"Susanna Camusso

",Susanna Camusso,0.9375
Q3852622,"Susanna Camusso

",Maurizio Landini,0.24242424242424243
Q86360415,"Susanna Camusso

",Francesca Manzini,0.29411764705882354
Q520802,"Susanna Camusso

",Salvatore Settis,0.12121212121212122
Q30076207,"Susanna Camusso

",Elisabetta Serafin,0.2857142857142857
Q3645879,Dan Scavino,Bruno Persa,0.18181818181818182
Q52419251,Fratelli d’Italia,Augusta Montaruli,0.17647058823529413
Q451791,Fratelli d’Italia,Giorgia Meloni,0.3225806451612903
Q2050277,Fratelli d’Italia,Paola Frassinetti,0.29411764705882354
Q78162823,Fratelli d’Italia,Rachele Silvestri,0.29411764705882354
Q3874799,Candidato Volodymyr Zelensky,Volodymyr Zelens'kyj,0.75
Q15071069,Candidato Volodymyr Zelensky,Maia Sandu,0.15789473684210525
Q451791,Meloni,Giorgia Meloni,0.6
